"row_id","restaurant_code","chain_id","primary_cuisine","latitude","longitude","geom","restaurant_id","suburb","postcode"
14665,"774ef12d","14ee0851",Snacks,-37.79538648,144.92000135,POINT (144.92000135 -37.79538648),811,KENSINGTON,"3031"
22276,"72c41ea4","3823147c",Indian,-37.84198972,144.93803454,POINT (144.93803454 -37.84198972),191,PORT MELBOURNE,"3207"
17598,"5c5693a1",de882899,Japanese,-37.84457084,144.98603193,POINT (144.98603193 -37.84457084),781,SOUTH YARRA,"3141"
22174,"6a542e32","",Indian,-37.79796884,144.94885494,POINT (144.94885494 -37.79796884),705,NORTH MELBOURNE,"3051"
7797,"211128e8","",Indian,-37.79744384,144.94819894,POINT (144.94819894 -37.79744384),258,NORTH MELBOURNE,"3051"
11248,"89041e78","25d54c8e",Indian,-37.79690084,144.94752094,POINT (144.94752094 -37.79690084),815,NORTH MELBOURNE,"3051"
20082,baf6db3e,"20b8620e",Healthy,-37.84960284,145.01113592,POINT (145.01113592 -37.84960284),612,PRAHRAN,"3181"
22782,"5747a5c9","",Snacks,-37.83722184,144.98632193,POINT (144.98632193 -37.83722184),711,SOUTH YARRA,"3141"
4266,"62f13ee4","10940d7c",Indian,-37.83718050,144.98596041,POINT (144.98596041 -37.8371805),397,SOUTH YARRA,"3141"
10177,"679266fb","",Chinese,-37.83758484,144.95456394,POINT (144.95456394 -37.83758484),634,SOUTH MELBOURNE,"3205"
14068,"2e82de10","",Hong Kong Style,-37.84466184,144.98925693,POINT (144.98925693 -37.84466184),575,SOUTH YARRA,"3141"
7211,"902971ec","",Indian,-37.82662534,144.96009621,POINT (144.96009621 -37.82662534),72,SOUTHBANK,"3006"
7459,e6648be3,"0765ec3c",Japanese,-37.83772584,144.96527593,POINT (144.96527593 -37.83772584),398,SOUTH MELBOURNE,"3205"
7140,"098774f1","",Indian,-37.83575484,144.96493193,POINT (144.96493193 -37.83575484),692,SOUTH MELBOURNE,"3205"
1756,"1c6df69d",a2347dff,Beverages,-37.83862484,144.93174094,POINT (144.93174094 -37.83862484),942,PORT MELBOURNE,"3207"
13025,"0c4817df","4bfa0362",Western,-37.79532084,144.95566194,POINT (144.95566194 -37.79532084),965,PARKVILLE,"3052"
4199,"6afb9e6b","",Indian,-37.79527884,144.95534494,POINT (144.95534494 -37.79527884),253,PARKVILLE,"3052"
8271,"3f06fd9d","",Indian,-37.84828184,144.98855593,POINT (144.98855593 -37.84828184),666,PRAHRAN,"3181"
4739,bdb7d0aa,ab87ae8b,Western,-37.85076184,144.99607993,POINT (144.99607993 -37.85076184),643,PRAHRAN,"3181"
12161,"1b1d9822","",Western,-37.78563803,144.93848995,POINT (144.93848995 -37.78563803),728,FLEMINGTON,"3031"
17450,"67d5c7e9","",Indian,-37.78334584,144.93513394,POINT (144.93513394 -37.78334584),852,FLEMINGTON,"3031"
13095,"5b502346","",Beverages,-37.79047684,144.93041894,POINT (144.93041894 -37.79047684),489,KENSINGTON,"3031"
22387,a07cdfa4,ab87ae8b,Western,-37.80173737,144.94296654,POINT (144.94296654 -37.80173737),233,NORTH MELBOURNE,"3051"
1613,"2f324d5c",e87251cb,Indian,-37.79981684,144.97384594,POINT (144.97384594 -37.79981684),343,CARLTON,"3053"
6394,ed62251f,fcd46084,Indian,-37.83829284,144.99012593,POINT (144.99012593 -37.83829284),751,SOUTH YARRA,"3141"
8818,f0d0cbea,"519a1642",Western,-37.83757684,144.99022193,POINT (144.99022193 -37.83757684),286,SOUTH YARRA,"3141"
6043,"1db38c28","9044f475",Indian,-37.83655084,144.99081793,POINT (144.99081793 -37.83655084),207,SOUTH YARRA,"3141"
7840,f398f82a,ed078b25,Desserts,-37.85027284,144.99855993,POINT (144.99855993 -37.85027284),50,PRAHRAN,"3181"
15012,b78d6e9b,"",Indian,-37.85023810,144.99842648,POINT (144.99842648 -37.8502381),264,PRAHRAN,"3181"
12159,c897d0f8,"",Indian,-37.83631384,144.96026893,POINT (144.96026893 -37.83631384),402,SOUTH MELBOURNE,"3205"
11803,c8eb92b6,"9f52af27",Beverages,-37.83661584,144.96052193,POINT (144.96052193 -37.83661584),652,SOUTH MELBOURNE,"3205"
5380,"1060d4c8","0b01c70f",Indian,-37.83659084,144.96061393,POINT (144.96061393 -37.83659084),360,SOUTH MELBOURNE,"3205"
11060,"4237ca75","339d934f",Western,-37.83753984,144.93091894,POINT (144.93091894 -37.83753984),96,PORT MELBOURNE,"3207"
16455,a45b9b61,"2e50ca91",Indian,-37.83977884,144.95118494,POINT (144.95118494 -37.83977884),435,SOUTH MELBOURNE,"3205"
2878,"72fe0c34",ea6196fb,Indian,-37.83933519,144.95062774,POINT (144.95062774 -37.83933519),537,SOUTH MELBOURNE,"3205"
22360,c1f612bb,"851619a5",Western,-37.83833484,144.95101594,POINT (144.95101594 -37.83833484),377,SOUTH MELBOURNE,"3205"
7358,fcf80dba,"",Indian,-37.83768084,144.95228894,POINT (144.95228894 -37.83768084),895,SOUTH MELBOURNE,"3205"
19606,"9a855ebb","2989cab3",Western,-37.83741484,144.95151194,POINT (144.95151194 -37.83741484),661,SOUTH MELBOURNE,"3205"
2323,"173cb790","",Western,-37.83467384,144.95196294,POINT (144.95196294 -37.83467384),219,SOUTH MELBOURNE,"3205"
8008,"0591fadd","",Japanese,-37.83368484,144.95105894,POINT (144.95105894 -37.83368484),881,SOUTH MELBOURNE,"3205"
21602,"4d4c4221","",Snacks,-37.78448989,144.92530598,POINT (144.92530598 -37.78448989),611,FLEMINGTON,"3031"
1414,a921c6dd,bd52542b,Snacks,-37.79641914,144.97487089,POINT (144.97487089 -37.79641914),302,CARLTON,"3053"
7999,"268fe319","4b01ebbd",Beverages,-37.84283284,144.99029493,POINT (144.99029493 -37.84283284),62,SOUTH YARRA,"3141"
12815,"4cf28c33",b9930d23,Indian,-37.84282384,144.98820393,POINT (144.98820393 -37.84282384),200,SOUTH YARRA,"3141"
9985,"96c4109a","",Desserts,-37.84246884,144.98748693,POINT (144.98748693 -37.84246884),424,SOUTH YARRA,"3141"
15939,"548a898e","4f18a361",International,-37.83514002,144.95134799,POINT (144.95134799 -37.83514002),322,SOUTH MELBOURNE,"3205"
7873,"66e19e80","",Chinese,-37.83713440,144.98718239,POINT (144.98718239 -37.8371344),624,SOUTH YARRA,"3141"
18850,ace5285b,a5fe814f,Japanese,-37.83134819,144.95599390,POINT (144.9559939 -37.83134819),73,SOUTH MELBOURNE,"3205"
7911,"40fb94b6","",Japanese,-37.78672440,144.92934182,POINT (144.92934182 -37.7867244),694,FLEMINGTON,"3031"
8745,d1bebc35,"",Snacks,-37.78710683,144.92961595,POINT (144.92961595 -37.78710683),403,FLEMINGTON,"3031"
16923,"44369672","1669633d",Korean,-37.83835784,144.94101994,POINT (144.94101994 -37.83835784),819,PORT MELBOURNE,"3207"
2123,e7d8a3d1,"",Snacks,-37.83812789,144.94123184,POINT (144.94123184 -37.83812789),664,PORT MELBOURNE,"3207"
12307,f8638c82,e7a666c7,Japanese,-37.83744384,144.94184094,POINT (144.94184094 -37.83744384),101,PORT MELBOURNE,"3207"
14383,"7e233914","83e10cca",Snacks,-37.83610152,144.94307929,POINT (144.94307929 -37.83610152),903,PORT MELBOURNE,"3207"
6059,ae5b8611,"",Southeast Asian,-37.83433984,144.94471094,POINT (144.94471094 -37.83433984),187,PORT MELBOURNE,"3207"
12187,e80564e6,"544b3882",Desserts,-37.78947588,144.93262440,POINT (144.9326244 -37.78947588),597,KENSINGTON,"3031"
3280,"3b447424","1c76b385",Desserts,-37.78912559,144.93269094,POINT (144.93269094 -37.78912559),684,KENSINGTON,"3031"
10576,"705cc0a3",a6dcdf34,Beverages,-37.77680869,144.94268490,POINT (144.9426849 -37.77680869),642,PARKVILLE,"3052"
9697,"4773d215","9f52af27",Beverages,-37.84469038,145.00276598,POINT (145.00276598 -37.84469038),29,SOUTH YARRA,"3141"
6552,"45eb2524","",Snacks,-37.84376084,145.00246293,POINT (145.00246293 -37.84376084),582,SOUTH YARRA,"3141"
8015,"7025b2cb","5a64ad7b",Western,-37.84298056,145.00298919,POINT (145.00298919 -37.84298056),940,SOUTH YARRA,"3141"
21015,"69bf3207",fef6267a,Japanese,-37.82404239,144.98137369,POINT (144.98137369 -37.82404239),879,MELBOURNE,"3000"
610,d8dfacc8,"0a8a3fcb",Japanese,-37.79656384,144.93033694,POINT (144.93033694 -37.79656384),237,KENSINGTON,"3031"
1231,"6036f69d","8e3ccee7",Snacks,-37.84325684,144.99086393,POINT (144.99086393 -37.84325684),298,SOUTH YARRA,"3141"
16325,"18e24ae4",ab87ae8b,Western,-37.84264084,144.99068693,POINT (144.99068693 -37.84264084),7,SOUTH YARRA,"3141"
19493,"3a49bb3d","",Western,-37.84097984,144.99739493,POINT (144.99739493 -37.84097984),140,SOUTH YARRA,"3141"
19977,"85cbd1a5","27e97f51",Indian,-37.85576284,145.00395792,POINT (145.00395792 -37.85576284),851,PRAHRAN,"3181"
15954,d6f89c42,a21f5c0d,Chinese,-37.83573184,144.92743594,POINT (144.92743594 -37.83573184),814,PORT MELBOURNE,"3207"
19286,eeb5d201,bd89622d,Chinese,-37.84167084,144.99670193,POINT (144.99670193 -37.84167084),562,SOUTH YARRA,"3141"
6489,"01fecd15","",Indian,-37.83592884,144.96718793,POINT (144.96718793 -37.83592884),81,SOUTH MELBOURNE,"3205"
3174,"60cc8e4e","",Desserts,-37.83572684,144.96768593,POINT (144.96768593 -37.83572684),426,SOUTH MELBOURNE,"3205"
15582,"0bc0a2ad","0188155d",Snacks,-37.83554784,144.96805093,POINT (144.96805093 -37.83554784),225,SOUTH MELBOURNE,"3205"
19968,"9eb2ebf0",b45ff465,Beverages,-37.79614884,144.97122094,POINT (144.97122094 -37.79614884),18,CARLTON,"3053"
926,"58d20748",a6b39a19,Snacks,-37.79569944,144.96709980,POINT (144.9670998 -37.79569944),504,CARLTON,"3053"
2161,"99ab7fd4",aceb7b57,Snacks,-37.81381483,144.94329730,POINT (144.9432973 -37.81381483),709,DOCKLANDS,"3008"
8946,"5e895b31","1aba123c",Indian,-37.83979314,144.98538934,POINT (144.98538934 -37.83979314),167,SOUTH YARRA,"3141"
5834,"90bd1ab6","",Chinese,-37.83960457,144.98542857,POINT (144.98542857 -37.83960457),924,SOUTH YARRA,"3141"
19394,"84bb2292",e14b373f,Desserts,-37.83983584,144.93535594,POINT (144.93535594 -37.83983584),338,PORT MELBOURNE,"3207"
6114,"718e3fc9","",Indian,-37.83359963,144.96637792,POINT (144.96637792 -37.83359963),34,SOUTH MELBOURNE,"3205"
14030,c0f2f18b,"4f18a361",International,-37.83288673,144.96893131,POINT (144.96893131 -37.83288673),888,SOUTH MELBOURNE,"3205"
14240,b744c894,"96c3b938",Japanese,-37.83686284,144.98218493,POINT (144.98218493 -37.83686284),933,SOUTH YARRA,"3141"
20437,ccee5000,"",Japanese,-37.83561484,144.98243493,POINT (144.98243493 -37.83561484),211,SOUTH YARRA,"3141"
4714,"90e328de","",Korean,-37.83508484,144.98255093,POINT (144.98255093 -37.83508484),108,SOUTH YARRA,"3141"
19223,"7d54ed3f","",Snacks,-37.79000772,144.93482078,POINT (144.93482078 -37.79000772),890,KENSINGTON,"3031"
18230,"96658a4e","",Beverages,-37.84265564,144.98467507,POINT (144.98467507 -37.84265564),950,SOUTH YARRA,"3141"
9314,d699367b,"",Indian,-37.81166427,144.93629809,POINT (144.93629809 -37.81166427),427,DOCKLANDS,"3008"
4657,ffbae5cd,"",Indian,-37.79550887,144.94310930,POINT (144.9431093 -37.79550887),896,NORTH MELBOURNE,"3051"
9177,bf9ea4f1,"",Indian,-37.80571539,144.95638698,POINT (144.95638698 -37.80571539),279,NORTH MELBOURNE,"3051"
1183,"8d59dbbf","4f547c83",Western,-37.80539073,144.95637321,POINT (144.95637321 -37.80539073),68,NORTH MELBOURNE,"3051"
1017,e8b1897f,"",Indian,-37.80522684,144.95576394,POINT (144.95576394 -37.80522684),832,NORTH MELBOURNE,"3051"
4123,"84f690eb","",Western,-37.80476384,144.95650894,POINT (144.95650894 -37.80476384),586,NORTH MELBOURNE,"3051"
21112,"8c4218ae","626a4ef7",Southeast Asian,-37.80270984,144.96757694,POINT (144.96757694 -37.80270984),118,CARLTON,"3053"
18688,dee4f4d6,"",Western,-37.80265784,144.96718094,POINT (144.96718094 -37.80265784),274,CARLTON,"3053"
2855,c7d52667,"16e9c214",Japanese,-37.79231261,144.92239853,POINT (144.92239853 -37.79231261),798,KENSINGTON,"3031"
4384,"85897b0d","4b3dd1e4",Indian,-37.85089484,144.99041993,POINT (144.99041993 -37.85089484),374,PRAHRAN,"3181"
10225,"9e579d6a",d61f6e53,Indian,-37.83499946,144.96038048,POINT (144.96038048 -37.83499946),315,SOUTH MELBOURNE,"3205"
21779,"6363ae37","",Western,-37.85045684,144.98715593,POINT (144.98715593 -37.85045684),107,PRAHRAN,"3181"
10432,"167e717a","46b646d4",Healthy,-37.84924284,144.98733593,POINT (144.98733593 -37.84924284),41,PRAHRAN,"3181"
22108,"3b08c56b","",Japanese,-37.84902484,144.98772893,POINT (144.98772893 -37.84902484),365,PRAHRAN,"3181"
322,"2f2dafc3",fd7385b6,Western,-37.84729455,144.98766291,POINT (144.98766291 -37.84729455),892,PRAHRAN,"3181"
5428,"8399cf9c","",Snacks,-37.82594803,144.92189587,POINT (144.92189587 -37.82594803),860,PORT MELBOURNE,"3207"
1385,cc386244,"",Southeast Asian,-37.84360184,144.99210393,POINT (144.99210393 -37.84360184),265,SOUTH YARRA,"3141"
15866,"109109e1",e91b71c3,Japanese,-37.84300984,144.99223293,POINT (144.99223293 -37.84300984),317,SOUTH YARRA,"3141"
2813,"554e92d9",b6620d07,Japanese,-37.84006084,144.94721194,POINT (144.94721194 -37.84006084),671,SOUTH MELBOURNE,"3205"
1493,"8c530562","",Indian,-37.78410483,144.92854995,POINT (144.92854995 -37.78410483),481,FLEMINGTON,"3031"
9081,"74743837","2e50ca91",Indian,-37.79587884,144.97179594,POINT (144.97179594 -37.79587884),94,CARLTON,"3053"
1193,"64e08170","",Vegetarian,-37.79583784,144.97146794,POINT (144.97146794 -37.79583784),619,CARLTON,"3053"
9723,"5dc98c37","",Snacks,-37.83249696,144.92048618,POINT (144.92048618 -37.83249696),137,PORT MELBOURNE,"3207"
8613,f06d88fa,"",Western,-37.83558784,144.93154194,POINT (144.93154194 -37.83558784),136,PORT MELBOURNE,"3207"
15105,"232b6913","",Indian,-37.83522984,144.93066494,POINT (144.93066494 -37.83522984),768,PORT MELBOURNE,"3207"
6223,a46c377a,"",Japanese,-37.84824084,144.99038693,POINT (144.99038693 -37.84824084),580,PRAHRAN,"3181"
20462,a205f0ff,"",Indian,-37.81593184,144.98552693,POINT (144.98552693 -37.81593184),133,EAST MELBOURNE,"3002"
4002,"9cc1fd3e","",Indian,-37.81486637,144.96598347,POINT (144.96598347 -37.81486637),484,MELBOURNE,"3000"
746,"41feb008","578140ae",Japanese,-37.78912684,144.93122594,POINT (144.93122594 -37.78912684),323,KENSINGTON,"3031"
2872,"10917955",a696f702,Indian,-37.85142384,145.00371093,POINT (145.00371093 -37.85142384),761,PRAHRAN,"3181"
22379,"157f0041","",Desserts,-37.84935584,144.99448193,POINT (144.99448193 -37.84935584),495,PRAHRAN,"3181"
1094,b6c2835c,"",Southeast Asian,-37.79283989,144.97196172,POINT (144.97196172 -37.79283989),758,CARLTON,"3053"
16336,"2baede65","",Indian,-37.79283224,144.97189123,POINT (144.97189123 -37.79283224),447,CARLTON,"3053"
18863,"2532ce09","",Indian,-37.78714384,144.93330194,POINT (144.93330194 -37.78714384),789,FLEMINGTON,"3031"
20143,fb5904a5,"",Indian,-37.78683284,144.93352694,POINT (144.93352694 -37.78683284),964,FLEMINGTON,"3031"
12362,aac826f5,"9b4a0bb0",Snacks,-37.84031884,144.93528494,POINT (144.93528494 -37.84031884),153,PORT MELBOURNE,"3207"
6852,cff036ed,"",Beverages,-37.83973168,144.93630724,POINT (144.93630724 -37.83973168),863,PORT MELBOURNE,"3207"
21656,ba3182e6,"",Western,-37.83764128,144.93805130,POINT (144.9380513 -37.83764128),522,PORT MELBOURNE,"3207"
10558,"27ac1861",ec3b749b,Indian,-37.83678084,144.93949594,POINT (144.93949594 -37.83678084),752,PORT MELBOURNE,"3207"
4666,c3f43892,b3280fcb,Beverages,-37.83647484,144.93999294,POINT (144.93999294 -37.83647484),614,PORT MELBOURNE,"3207"
10492,"1db419c3","",Western,-37.83548299,144.94224126,POINT (144.94224126 -37.83548299),156,PORT MELBOURNE,"3207"
5766,"1fc0f4e9",c7c98f91,Chinese,-37.83508084,144.94224794,POINT (144.94224794 -37.83508084),204,PORT MELBOURNE,"3207"
3836,d866a95f,"7375776a",Western,-37.83480984,144.94269894,POINT (144.94269894 -37.83480984),714,PORT MELBOURNE,"3207"
16631,"804540c6","",Snacks,-37.82983698,144.98788949,POINT (144.98788949 -37.82983698),535,MELBOURNE,"3000"
8134,"81672254","",Indian,-37.84125584,144.98612193,POINT (144.98612193 -37.84125584),469,SOUTH YARRA,"3141"
13393,abbddf35,afe2b3e5,Western,-37.83922378,144.98654186,POINT (144.98654186 -37.83922378),209,SOUTH YARRA,"3141"
17526,dd12ed84,"",Indian,-37.83682513,144.98703459,POINT (144.98703459 -37.83682513),186,SOUTH YARRA,"3141"
22004,c43f2bcf,"",Desserts,-37.83119166,144.98777080,POINT (144.9877708 -37.83119166),786,SOUTH YARRA,"3141"
1435,a2e967f8,e14b373f,Desserts,-37.80210084,144.94912594,POINT (144.94912594 -37.80210084),952,NORTH MELBOURNE,"3051"
7243,"0a7a699d","",Snacks,-37.81405333,144.96055382,POINT (144.96055382 -37.81405333),69,MELBOURNE,"3000"
4728,"1a6dbe6a","",Japanese,-37.84545763,144.97674016,POINT (144.97674016 -37.84545763),673,MELBOURNE,"3004"
9605,"8c5a6251","",Indian,-37.80520617,144.96705498,POINT (144.96705498 -37.80520617),185,CARLTON,"3053"
10734,"669d91a7","73d8be05",Japanese,-37.80486984,144.96432594,POINT (144.96432594 -37.80486984),499,CARLTON,"3053"
9413,eb61102b,"",Indian,-37.80474441,144.96678553,POINT (144.96678553 -37.80474441),599,CARLTON,"3053"
18460,"0cf88845",a7f5aa77,Western,-37.80445384,144.96423494,POINT (144.96423494 -37.80445384),308,CARLTON,"3053"
518,"7081959d","519a1642",Western,-37.80343334,144.95129874,POINT (144.95129874 -37.80343334),570,NORTH MELBOURNE,"3051"
18687,"3a9e0577","",Indian,-37.80312189,144.95234694,POINT (144.95234694 -37.80312189),431,NORTH MELBOURNE,"3051"
17683,a016d7cc,"",Indian,-37.80283884,144.94593694,POINT (144.94593694 -37.80283884),725,NORTH MELBOURNE,"3051"
14399,"56eefd56",d76a6bb5,Chinese,-37.80248484,144.94633294,POINT (144.94633294 -37.80248484),464,NORTH MELBOURNE,"3051"
2155,"7a278850",aceb7b57,Snacks,-37.82993322,144.94437886,POINT (144.94437886 -37.82993322),412,PORT MELBOURNE,"3207"
15396,"4d5e95cc","",Indian,-37.78819279,144.93187593,POINT (144.93187593 -37.78819279),687,FLEMINGTON,"3031"
17147,"30ec9562","",Indian,-37.78751383,144.92561595,POINT (144.92561595 -37.78751383),657,FLEMINGTON,"3031"
17727,"259d64a0","4b01ebbd",Beverages,-37.78734683,144.92394095,POINT (144.92394095 -37.78734683),249,FLEMINGTON,"3031"
18783,eaba2df0,"2d4e68a5",Beverages,-37.78718769,144.92240349,POINT (144.92240349 -37.78718769),618,FLEMINGTON,"3031"
18434,"625d2072",e0dc9b36,Indian,-37.78711083,144.92169795,POINT (144.92169795 -37.78711083),735,FLEMINGTON,"3031"
7222,"3828a7b6","4b01ebbd",Beverages,-37.78860663,144.93187646,POINT (144.93187646 -37.78860663),530,KENSINGTON,"3031"
8868,"7eb41670","23e7431b",Western,-37.78843184,144.93017795,POINT (144.93017795 -37.78843184),141,KENSINGTON,"3031"
16932,fab97350,"",Indian,-37.78810783,144.92716195,POINT (144.92716195 -37.78810783),420,KENSINGTON,"3031"
5840,"16c27c66",dd03dffb,Indian,-37.78942484,144.94055194,POINT (144.94055194 -37.78942484),917,NORTH MELBOURNE,"3051"
22450,b692ee0a,"4fc15949",Snacks,-37.83443384,144.94542494,POINT (144.94542494 -37.83443384),422,PORT MELBOURNE,"3207"
529,"412acc4b","",Western,-37.83358209,144.94461929,POINT (144.94461929 -37.83358209),490,PORT MELBOURNE,"3207"
9592,"2387aa37","519a1642",Western,-37.83809168,144.96080731,POINT (144.96080731 -37.83809168),364,SOUTH MELBOURNE,"3205"
3989,b9bc70a0,"",Indian,-37.83745384,144.96309037,POINT (144.96309037 -37.83745384),931,SOUTH MELBOURNE,"3205"
13644,"96bc2520",de97a266,Snacks,-37.83684184,144.96314793,POINT (144.96314793 -37.83684184),64,SOUTH MELBOURNE,"3205"
8765,b3cf4abb,"",Western,-37.83987484,144.98703393,POINT (144.98703393 -37.83987484),330,SOUTH YARRA,"3141"
17511,b9114b99,"",Indian,-37.81388984,144.96214803,POINT (144.96214803 -37.81388984),32,MELBOURNE,"3000"
21159,"16b75746",e5f04b9f,Western,-37.79289884,144.93102994,POINT (144.93102994 -37.79289884),366,KENSINGTON,"3031"
8073,"83b8b978","4aa6a2ee",Indian,-37.79181284,144.93164094,POINT (144.93164094 -37.79181284),840,KENSINGTON,"3031"
18063,e93db719,"0c3fe6a3",Indian,-37.79153022,144.93102167,POINT (144.93102167 -37.79153022),723,KENSINGTON,"3031"
18892,"5c1ce5fe",a6dcdf34,Beverages,-37.79866024,144.97005090,POINT (144.9700509 -37.79866024),350,CARLTON,"3053"
12873,"663be816","",Indian,-37.79682784,144.97035094,POINT (144.97035094 -37.79682784),370,CARLTON,"3053"
18547,d2f246ee,"",Indian,-37.79522884,144.97116694,POINT (144.97116694 -37.79522884),25,CARLTON,"3053"
443,"87740ce0","",Japanese,-37.79390784,144.97138394,POINT (144.97138394 -37.79390784),646,CARLTON,"3053"
11827,"55d1e4ec","",Vegetarian,-37.79714304,144.93770765,POINT (144.93770765 -37.79714304),234,NORTH MELBOURNE,"3051"
21299,f1d75ccc,"6a780d3d",Indian,-37.82074071,144.96330013,POINT (144.96330013 -37.82074071),592,SOUTHBANK,"3006"
5654,"4925978a","",Indian,-37.83199169,144.92034245,POINT (144.92034245 -37.83199169),590,PORT MELBOURNE,"3207"
16660,"9b028962",b4960dcb,Indian,-37.83133152,144.92212694,POINT (144.92212694 -37.83133152),276,PORT MELBOURNE,"3207"
10060,"26fd8ceb","",Indian,-37.83072693,144.92237683,POINT (144.92237683 -37.83072693),755,PORT MELBOURNE,"3207"
8452,"65032447","",Japanese,-37.83708684,145.00045093,POINT (145.00045093 -37.83708684),77,SOUTH YARRA,"3141"
10191,efba1bb6,"2e50ca91",Indian,-37.83689884,145.00028493,POINT (145.00028493 -37.83689884),192,SOUTH YARRA,"3141"
8583,"99bf9db4","",Indian,-37.83486227,145.00022906,POINT (145.00022906 -37.83486227),804,SOUTH YARRA,"3141"
3575,a46ab637,"",Snacks,-37.80961222,144.94572722,POINT (144.94572722 -37.80961222),231,WEST MELBOURNE,"3003"
18435,c030a3b3,"",Western,-37.80802770,144.94788382,POINT (144.94788382 -37.8080277),355,WEST MELBOURNE,"3003"
19301,"4b60f299","",Desserts,-37.83742183,144.92514994,POINT (144.92514994 -37.83742183),776,PORT MELBOURNE,"3207"
9376,"6963b74b","",Southeast Asian,-37.83027860,144.95873195,POINT (144.95873195 -37.8302786),698,SOUTH MELBOURNE,"3205"
10990,"455e041c","",Indian,-37.83593684,144.93709894,POINT (144.93709894 -37.83593684),595,PORT MELBOURNE,"3207"
17082,"1ab30ad0","",Snacks,-37.83577089,144.93731142,POINT (144.93731142 -37.83577089),60,PORT MELBOURNE,"3207"
14033,e30dee9b,"",Indian,-37.83564192,144.93690570,POINT (144.9369057 -37.83564192),221,PORT MELBOURNE,"3207"
6583,cbffb1f4,"",Japanese,-37.83413638,144.94004046,POINT (144.94004046 -37.83413638),907,PORT MELBOURNE,"3207"
1082,b08c9b37,"",Japanese,-37.83256616,144.94195406,POINT (144.94195406 -37.83256616),345,PORT MELBOURNE,"3207"
1768,"4d0eee7e","",Desserts,-37.83210784,144.94331894,POINT (144.94331894 -37.83210784),884,PORT MELBOURNE,"3207"
22710,"94453f7d","",Snacks,-37.80763241,144.95225842,POINT (144.95225842 -37.80763241),114,WEST MELBOURNE,"3003"
39,"679f4b9d","",Snacks,-37.79292041,144.91737525,POINT (144.91737525 -37.79292041),409,KENSINGTON,"3031"
4402,"79fa8862","69fcb4d3",Beverages,-37.84459684,144.94331894,POINT (144.94331894 -37.84459684),957,PORT MELBOURNE,"3207"
15469,e6b4e437,"2e6ad203",Beverages,-37.84429405,144.94368718,POINT (144.94368718 -37.84429405),913,PORT MELBOURNE,"3207"
16969,"63f2500e","",Snacks,-37.84263484,144.94078794,POINT (144.94078794 -37.84263484),926,PORT MELBOURNE,"3207"
12371,"258f6fed","3823147c",Indian,-37.84189384,144.93862694,POINT (144.93862694 -37.84189384),959,PORT MELBOURNE,"3207"
3353,"24141e2e","9f52af27",Beverages,-37.84184684,144.93853694,POINT (144.93853694 -37.84184684),659,PORT MELBOURNE,"3207"
10832,"9757eefa","8dc94713",Beverages,-37.84029072,144.93677954,POINT (144.93677954 -37.84029072),127,PORT MELBOURNE,"3207"
9552,"65439315","5d727888",Indian,-37.79538184,144.95764794,POINT (144.95764794 -37.79538184),823,PARKVILLE,"3052"
6354,d907a0ed,"4b01ebbd",Beverages,-37.79527480,144.95766277,POINT (144.95766277 -37.7952748),733,PARKVILLE,"3052"
17485,"8f4e9f41","",Indian,-37.79329649,144.95791030,POINT (144.9579103 -37.79329649),777,PARKVILLE,"3052"
22930,a2371f46,"5591a964",Japanese,-37.77928584,144.95963494,POINT (144.95963494 -37.77928584),88,PARKVILLE,"3052"
21226,"85bd1051","",Indian,-37.81031014,144.96724440,POINT (144.9672444 -37.81031014),105,MELBOURNE,"3000"
6333,"34bcf1c4",e3782312,Indian,-37.85403884,145.00328793,POINT (145.00328793 -37.85403884),12,PRAHRAN,"3181"
6686,"5ed1208d","",Indian,-37.82670398,144.90632227,POINT (144.90632227 -37.82670398),649,PORT MELBOURNE,"3207"
6910,"26cf4a6c","",Snacks,-37.82671784,144.92126489,POINT (144.92126489 -37.82671784),421,PORT MELBOURNE,"3207"
16005,"323b8f4f","",Chinese,-37.82339390,144.92115013,POINT (144.92115013 -37.8233939),569,PORT MELBOURNE,"3207"
15362,c01fb0f3,"",Snacks,-37.82324774,144.92163916,POINT (144.92163916 -37.82324774),816,PORT MELBOURNE,"3207"
4716,"3d78f651","",Indian,-37.79596663,144.92164166,POINT (144.92164166 -37.79596663),149,KENSINGTON,"3031"
16736,fae01816,"",Indian,-37.83623944,144.96790754,POINT (144.96790754 -37.83623944),749,SOUTH MELBOURNE,"3205"
9655,"6a3ac640","",Beverages,-37.83859583,144.91712894,POINT (144.91712894 -37.83859583),438,PORT MELBOURNE,"3207"
15453,"47e17046","",Indian,-37.80137114,144.94884744,POINT (144.94884744 -37.80137114),161,NORTH MELBOURNE,"3051"
16957,ce20effd,"9f52af27",Beverages,-37.80136281,144.94877019,POINT (144.94877019 -37.80136281),762,NORTH MELBOURNE,"3051"
2015,e2e4fafc,"8dc94713",Beverages,-37.80135318,144.94891448,POINT (144.94891448 -37.80135318),198,NORTH MELBOURNE,"3051"
18882,"3279d614","",Western,-37.79253149,144.92151488,POINT (144.92151488 -37.79253149),941,KENSINGTON,"3031"
4687,fdec444f,"",Healthy,-37.78611284,144.93305794,POINT (144.93305794 -37.78611284),808,FLEMINGTON,"3031"
18345,"2b5c2eb1","",Healthy,-37.78433284,144.93434594,POINT (144.93434594 -37.78433284),373,FLEMINGTON,"3031"
